id;Combinacao;Modelo;Grupo;R2 medio;Desvio R2;MSE medio;Desvio MSE;Tempo
1;Valor total repassado <-> Idese;XGBoost;0;-0.09855953454971314;0.1257169765590557;0.02911837100982666;0.005413074709765145;0.1185903549194336
2;Valor total repassado <-> Idese;Light GBM;0;0.03939750548540892;0.06826463319339098;0.025631230470665557;0.005306953159397262;0.06979060173034668
3;Valor total repassado <-> Idese;MLP;0;-0.1264025926589966;0.15211548348001797;0.030256659910082816;0.007663310536633505;12.690.752.267.837.500
4;Valor total repassado <-> Idese;Regressão linear;1;-0.004726299547842561;0.0060154917529736925;0.0015528879303794568;0.0002539214211751748;0.009004831314086914
5;Valor total repassado <-> Idese;XGBoost;1;-0.00329437255859375;0.0164815655510891;0.0015500545036047698;0.0002492864171181914;0.1561450958251953
6;Valor total repassado <-> Idese;Light GBM;1;-0.03615912752263713;0.015664446183011056;0.0015985931974044246;0.0002416412776512086;0.18419456481933594
7;Valor total repassado <-> Idese;MLP;1;-0.006669402122497559;0.00393643462561025;0.001554999896325171;0.0002482265640237179;3.407.866.382.598.870
8;Valor total repassado <-> Idese;Regressão linear;2;0.01803375624528598;0.012873247584405624;0.0011144256308417428;0.0001730567277557102;0.008873701095581055
9;Valor total repassado <-> Idese;XGBoost;2;0.014147806167602538;0.015799411894431098;0.0011191249242983759;0.00017643936294132526;0.138777494430542
10;Valor total repassado <-> Idese;Light GBM;2;-0.00911108343514071;0.022150547427737085;0.0011453983924422785;0.00018162802077954936;0.17835330963134766
11;Valor total repassado <-> Idese;MLP;2;-0.004726052284240723;0.006809729280071841;0.0011390416068024934;0.00016749358498002317;3.899.374.222.755.430
0;Valor total repassado <-> blocos;Regressão linear;0;0.1564313734542915;0.017116044420666172;0.008595908916487658;0.0022897834757831387;0.010179996490478516
1;Valor total repassado <-> blocos;XGBoost;0;0.23597644567489623;0.049655353713987785;0.007775192242115736;0.0020854176622611864;0.1631934642791748
2;Valor total repassado <-> blocos;Light GBM;0;0.17922738304854433;0.05745109842068087;0.00831207440649399;0.0020434827713544466;0.21001911163330078
3;Valor total repassado <-> blocos;MLP;0;0.192022442817688;0.09331288229919894;0.008199876174330711;0.0022011168742206576;35.527.722.120.285.000
0;Valor total repassado <-> blocos;Regressão linear;0;0.1564313734542915;0.017116044420666172;0.008595908916487658;0.0022897834757831387;0.010179996490478516
1;Valor total repassado <-> blocos;XGBoost;0;0.23597644567489623;0.049655353713987785;0.007775192242115736;0.0020854176622611864;0.1631934642791748
2;Valor total repassado <-> blocos;Light GBM;0;0.17922738304854433;0.05745109842068087;0.00831207440649399;0.0020434827713544466;0.21001911163330078
3;Valor total repassado <-> blocos;MLP;0;0.192022442817688;0.09331288229919894;0.008199876174330711;0.0022011168742206576;35.527.722.120.285.000
4;Valor total repassado <-> blocos;Regressão linear;1;0.11357934991228365;0.018280618869076563;0.002278503130500385;0.0006030553528186181;0.009222984313964844
5;Valor total repassado <-> blocos;XGBoost;1;0.14191267490386963;0.04267135336675113;0.0022054925560951234;0.0005871503112512836;0.17206144332885742
6;Valor total repassado <-> blocos;Light GBM;1;0.11550756341792749;0.04075012850055124;0.002249298225285391;0.0005367818259207654;0.21571946144104004
7;Valor total repassado <-> blocos;MLP;1;0.11918973922729492;0.04471304091940378;0.0022753440076485275;0.0006407382675986724;4.252.833.795.547.480
0;Valor total repassado <-> blocoEducacao;Regressão linear;0;-0.012283794298975925;0.01614650007910867;0.028157065215174325;0.004302700943671529;0.007883548736572266
1;Valor total repassado <-> blocoEducacao;XGBoost;0;-0.20888376235961914;0.12157183136845025;0.033886296302080156;0.007966063964482472;0.13094139099121094
2;Valor total repassado <-> blocoEducacao;Light GBM;0;-0.11920584941954364;0.07351988434315597;0.03133814435614153;0.006593228343194281;0.07814478874206543
3;Valor total repassado <-> blocoEducacao;MLP;0;-0.05426487922668457;0.06451338566451462;0.029217757657170294;0.004011379942812391;13.499.954.223.632.800
0;Valor total repassado <-> blocoEducacao;Regressão linear;0;-0.012283794298975925;0.01614650007910867;0.028157065215174325;0.004302700943671529;0.007883548736572266
1;Valor total repassado <-> blocoEducacao;XGBoost;0;-0.20888376235961914;0.12157183136845025;0.033886296302080156;0.007966063964482472;0.13094139099121094
2;Valor total repassado <-> blocoEducacao;Light GBM;0;-0.11920584941954364;0.07351988434315597;0.03133814435614153;0.006593228343194281;0.07814478874206543
3;Valor total repassado <-> blocoEducacao;MLP;0;-0.05426487922668457;0.06451338566451462;0.029217757657170294;0.004011379942812391;13.499.954.223.632.800
4;Valor total repassado <-> blocoEducacao;Regressão linear;1;0.0054013575524603395;0.002075436691922584;0.0011522267400733695;0.00014611521180806582;0.008941173553466797
5;Valor total repassado <-> blocoEducacao;XGBoost;1;0.012029218673706054;0.005604702415326755;0.0011439988622441888;0.00014121897847385012;0.1642322540283203
6;Valor total repassado <-> blocoEducacao;Light GBM;1;-0.00747311957195147;0.007828120353803312;0.0011663193630972474;0.00014213399997776914;0.20838570594787598
7;Valor total repassado <-> blocoEducacao;MLP;1;-0.005322003364562988;0.003737622559648602;0.001165039069019258;0.00015047786117157065;667.274.100.780.487
0;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;0;0.3613717542925021;0.03870752180116162;0.005880386629778029;0.0014180192248200215;0.009578227996826172
1;Valor total repassado <-> blocoEducacaoResumido;XGBoost;0;0.5618711709976196;0.029279493770712615;0.0040543724317103624;0.0010169648545793049;0.1784512996673584
2;Valor total repassado <-> blocoEducacaoResumido;Light GBM;0;0.5774002053687589;0.03797065919148269;0.0038906021991879543;0.0009182085077695659;0.2009720802307129
3;Valor total repassado <-> blocoEducacaoResumido;MLP;0;0.543296217918396;0.07396572597983296;0.00422159768640995;0.0011603417528020896;26.027.045.011.520.300
0;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;0;0.3613717542925021;0.03870752180116162;0.005880386629778029;0.0014180192248200215;0.009578227996826172
1;Valor total repassado <-> blocoEducacaoResumido;XGBoost;0;0.5618711709976196;0.029279493770712615;0.0040543724317103624;0.0010169648545793049;0.1784512996673584
2;Valor total repassado <-> blocoEducacaoResumido;Light GBM;0;0.5774002053687589;0.03797065919148269;0.0038906021991879543;0.0009182085077695659;0.2009720802307129
3;Valor total repassado <-> blocoEducacaoResumido;MLP;0;0.543296217918396;0.07396572597983296;0.00422159768640995;0.0011603417528020896;26.027.045.011.520.300
4;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;1;0.24139131581590542;0.029705612992182943;0.0035893286388890312;0.00029414033864439863;0.011270284652709961
5;Valor total repassado <-> blocoEducacaoResumido;XGBoost;1;0.48707892894744875;0.0550852860620456;0.002410678518936038;0.00015950797866349123;0.20691680908203125
6;Valor total repassado <-> blocoEducacaoResumido;Light GBM;1;0.47720778078920034;0.04829353581588303;0.0024602463907715767;0.00013365373399977273;0.21842741966247559
7;Valor total repassado <-> blocoEducacaoResumido;MLP;1;-0.0028331995010375975;0.0020803840737966036;0.004758882243186236;0.0004960452677254416;5.548.583.173.751.830
0;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;0;0.34360558875941066;0.04945006629560941;0.006170905977774932;0.000614013348092661;0.011539459228515625
1;Valor total repassado <-> blocoEducacaoTodos;XGBoost;0;0.5947999000549317;0.031043995758697585;0.0038026603404432537;0.0003083521287368337;0.22280049324035645
2;Valor total repassado <-> blocoEducacaoTodos;Light GBM;0;0.6359122751678573;0.057782980642439745;0.003422495443471152;0.0005731732398832405;0.21152925491333008
3;Valor total repassado <-> blocoEducacaoTodos;MLP;0;0.5065774321556091;0.08484859836705481;0.0046413688454777;0.0008456620486470964;30.367.689.847.946.100
0;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;0;0.34360558875941066;0.04945006629560941;0.006170905977774932;0.000614013348092661;0.011539459228515625
1;Valor total repassado <-> blocoEducacaoTodos;XGBoost;0;0.5947999000549317;0.031043995758697585;0.0038026603404432537;0.0003083521287368337;0.22280049324035645
2;Valor total repassado <-> blocoEducacaoTodos;Light GBM;0;0.6359122751678573;0.057782980642439745;0.003422495443471152;0.0005731732398832405;0.21152925491333008
3;Valor total repassado <-> blocoEducacaoTodos;MLP;0;0.5065774321556091;0.08484859836705481;0.0046413688454777;0.0008456620486470964;30.367.689.847.946.100
4;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;1;0.2373792389344076;0.038802520052403984;0.0032378501420675778;0.0002548083284927706;0.011371135711669922
5;Valor total repassado <-> blocoEducacaoTodos;XGBoost;1;0.4977023363113403;0.08094022095816092;0.0021049370057880878;6,39E+10;0.2108449935913086
6;Valor total repassado <-> blocoEducacaoTodos;Light GBM;1;0.508315151108807;0.0784158577541881;0.0020611382440732058;6,72E+10;0.23519182205200195
7;Valor total repassado <-> blocoEducacaoTodos;MLP;1;-0.0034746408462524416;0.0020896664792971987;0.004284896422177553;0.0005084352659132068;47.602.039.098.739.600
0;Valor total repassado <-> blocoRenda;Regressão linear;0;0.04375604204587182;0.04344412957004726;0.02686119273828418;0.003796972347780263;0.011658191680908203
1;Valor total repassado <-> blocoRenda;XGBoost;0;0.04293355941772461;0.26841465824589544;0.02614942230284214;0.004410517934210326;0.14240384101867676
2;Valor total repassado <-> blocoRenda;Light GBM;0;0.03938492916252119;0.0714026386789059;0.02691536344499168;0.003668089060741751;0.07854270935058594
3;Valor total repassado <-> blocoRenda;MLP;0;0.044364535808563234;0.0468293850332492;0.02678520493209362;0.0033083101174484417;12.916.752.576.828.000
0;Valor total repassado <-> blocoRenda;Regressão linear;0;0.04375604204587182;0.04344412957004726;0.02686119273828418;0.003796972347780263;0.011658191680908203
1;Valor total repassado <-> blocoRenda;XGBoost;0;0.04293355941772461;0.26841465824589544;0.02614942230284214;0.004410517934210326;0.14240384101867676
2;Valor total repassado <-> blocoRenda;Light GBM;0;0.03938492916252119;0.0714026386789059;0.02691536344499168;0.003668089060741751;0.07854270935058594
3;Valor total repassado <-> blocoRenda;MLP;0;0.044364535808563234;0.0468293850332492;0.02678520493209362;0.0033083101174484417;12.916.752.576.828.000
4;Valor total repassado <-> blocoRenda;Regressão linear;1;0.017749370234295146;0.0049550886447729935;0.0009698025214062175;9,79E+10;0.011369943618774414
5;Valor total repassado <-> blocoRenda;XGBoost;1;0.02150721549987793;0.0029097620746078175;0.0009658938390202821;9,58E+10;0.18688750267028809
6;Valor total repassado <-> blocoRenda;Light GBM;1;0.007093456545767851;0.00873525897918292;0.0009794854864514995;9,15E+10;0.1983637809753418
7;Valor total repassado <-> blocoRenda;MLP;1;0.017813801765441895;0.009189618323585;0.0009703575517050922;0.00010388595663942021;6.452.405.381.202.690
0;Valor total repassado <-> blocoRendaTodos;Regressão linear;0;-0.043172574602401446;0.08304855720896213;0.02814301542948725;0.004322652734847908;0.009576797485351562
1;Valor total repassado <-> blocoRendaTodos;XGBoost;0;0.3799785852432251;0.08610302050616359;0.017148317769169807;0.005102964078516724;0.12954092025756836
2;Valor total repassado <-> blocoRendaTodos;Light GBM;0;0.2461569974880581;0.0385529875982926;0.020656808101976093;0.004428510769042472;0.07773089408874512
3;Valor total repassado <-> blocoRendaTodos;MLP;0;0.23521533012390136;0.12776225097456426;0.020453821495175363;0.003352896563358087;13.164.521.217.346.100
0;Valor total repassado <-> blocoRendaTodos;Regressão linear;0;-0.043172574602401446;0.08304855720896213;0.02814301542948725;0.004322652734847908;0.009576797485351562
1;Valor total repassado <-> blocoRendaTodos;XGBoost;0;0.3799785852432251;0.08610302050616359;0.017148317769169807;0.005102964078516724;0.12954092025756836
2;Valor total repassado <-> blocoRendaTodos;Light GBM;0;0.2461569974880581;0.0385529875982926;0.020656808101976093;0.004428510769042472;0.07773089408874512
3;Valor total repassado <-> blocoRendaTodos;MLP;0;0.23521533012390136;0.12776225097456426;0.020453821495175363;0.003352896563358087;13.164.521.217.346.100
4;Valor total repassado <-> blocoRendaTodos;Regressão linear;1;0.006302661503408391;0.006198152130814699;0.0015357865903447162;0.00022701795571553358;0.009410858154296875
5;Valor total repassado <-> blocoRendaTodos;XGBoost;1;0.06059871912002564;0.013451816198435758;0.0014513367088511587;0.0002117785518817894;0.16445040702819824
6;Valor total repassado <-> blocoRendaTodos;Light GBM;1;0.037758807574549705;0.01834400734289498;0.0014824098689884511;0.0001842439108602074;0.19826269149780273
7;Valor total repassado <-> blocoRendaTodos;MLP;1;-0.002035069465637207;0.001623526931880568;0.0015476054977625608;0.00022069141041345156;36.613.545.417.785.600
0;Valor total repassado <-> blocoRendaTodos;Regressão linear;0;-0.043172574602401446;0.08304855720896213;0.02814301542948725;0.004322652734847908;0.009576797485351562
1;Valor total repassado <-> blocoRendaTodos;XGBoost;0;0.3799785852432251;0.08610302050616359;0.017148317769169807;0.005102964078516724;0.12954092025756836
2;Valor total repassado <-> blocoRendaTodos;Light GBM;0;0.2461569974880581;0.0385529875982926;0.020656808101976093;0.004428510769042472;0.07773089408874512
3;Valor total repassado <-> blocoRendaTodos;MLP;0;0.23521533012390136;0.12776225097456426;0.020453821495175363;0.003352896563358087;13.164.521.217.346.100
4;Valor total repassado <-> blocoRendaTodos;Regressão linear;1;0.006302661503408391;0.006198152130814699;0.0015357865903447162;0.00022701795571553358;0.009410858154296875
5;Valor total repassado <-> blocoRendaTodos;XGBoost;1;0.06059871912002564;0.013451816198435758;0.0014513367088511587;0.0002117785518817894;0.16445040702819824
6;Valor total repassado <-> blocoRendaTodos;Light GBM;1;0.037758807574549705;0.01834400734289498;0.0014824098689884511;0.0001842439108602074;0.19826269149780273
7;Valor total repassado <-> blocoRendaTodos;MLP;1;-0.002035069465637207;0.001623526931880568;0.0015476054977625608;0.00022069141041345156;36.613.545.417.785.600
8;Valor total repassado <-> blocoRendaTodos;Regressão linear;2;0.0004935100722402996;0.0025953525427284715;0.001439418825100787;0.00012172271778333147;0.008904457092285156
9;Valor total repassado <-> blocoRendaTodos;XGBoost;2;0.042227327823638916;0.0145766686555933;0.001379234087653458;0.00011619035770591586;0.16674542427062988
10;Valor total repassado <-> blocoRendaTodos;Light GBM;2;0.014633785065382954;0.01440240317335642;0.0014186149139566752;0.00011649588799882993;0.2061479091644287
11;Valor total repassado <-> blocoRendaTodos;MLP;2;0.030868685245513915;0.012218087146226582;0.001395805925130844;0.00012031908848566981;3.921.797.823.905.940
0;Valor total repassado <-> blocoSaude;Regressão linear;0;-0.024291885925667465;0.014247986731125937;0.028285818459362528;0.006985312160057438;0.009260892868041992
1;Valor total repassado <-> blocoSaude;XGBoost;0;-0.1565566062927246;0.1483444711965113;0.031353171542286874;0.0072020107621784315;0.13175678253173828
2;Valor total repassado <-> blocoSaude;Light GBM;0;-0.1094362620379417;0.13938046993967793;0.029849678031725484;0.00554541754966406;0.0731818675994873
3;Valor total repassado <-> blocoSaude;MLP;0;-0.08763892650604248;0.13916713418834595;0.02923830524086952;0.005316627844169746;12.580.035.209.655.700
0;Valor total repassado <-> blocoSaude;Regressão linear;0;-0.024291885925667465;0.014247986731125937;0.028285818459362528;0.006985312160057438;0.009260892868041992
1;Valor total repassado <-> blocoSaude;XGBoost;0;-0.1565566062927246;0.1483444711965113;0.031353171542286874;0.0072020107621784315;0.13175678253173828
2;Valor total repassado <-> blocoSaude;Light GBM;0;-0.1094362620379417;0.13938046993967793;0.029849678031725484;0.00554541754966406;0.0731818675994873
3;Valor total repassado <-> blocoSaude;MLP;0;-0.08763892650604248;0.13916713418834595;0.02923830524086952;0.005316627844169746;12.580.035.209.655.700
4;Valor total repassado <-> blocoSaude;Regressão linear;1;0.04295641816051741;0.010939962473589112;0.0004094201267517722;4,87E+10;0.009684085845947266
5;Valor total repassado <-> blocoSaude;XGBoost;1;0.03300620317459106;0.016888207448803486;0.00041356676374562087;4,86E+10;0.1645493507385254
6;Valor total repassado <-> blocoSaude;Light GBM;1;0.010419842528217505;0.014401377719920398;0.000423332301537033;5,06E+11;0.1862189769744873
7;Valor total repassado <-> blocoSaude;MLP;1;0.02251673936843872;0.0051960742381040245;0.0004186139907687902;5,28E+10;40.212.462.186.813.300
0;Valor total repassado <-> blocoSaude;Regressão linear;0;-0.024291885925667465;0.014247986731125937;0.028285818459362528;0.006985312160057438;0.009260892868041992
1;Valor total repassado <-> blocoSaude;XGBoost;0;-0.1565566062927246;0.1483444711965113;0.031353171542286874;0.0072020107621784315;0.13175678253173828
2;Valor total repassado <-> blocoSaude;Light GBM;0;-0.1094362620379417;0.13938046993967793;0.029849678031725484;0.00554541754966406;0.0731818675994873
3;Valor total repassado <-> blocoSaude;MLP;0;-0.08763892650604248;0.13916713418834595;0.02923830524086952;0.005316627844169746;12.580.035.209.655.700
4;Valor total repassado <-> blocoSaude;Regressão linear;1;0.04295641816051741;0.010939962473589112;0.0004094201267517722;4,87E+10;0.009684085845947266
5;Valor total repassado <-> blocoSaude;XGBoost;1;0.03300620317459106;0.016888207448803486;0.00041356676374562087;4,86E+10;0.1645493507385254
6;Valor total repassado <-> blocoSaude;Light GBM;1;0.010419842528217505;0.014401377719920398;0.000423332301537033;5,06E+11;0.1862189769744873
7;Valor total repassado <-> blocoSaude;MLP;1;0.02251673936843872;0.0051960742381040245;0.0004186139907687902;5,28E+10;40.212.462.186.813.300
8;Valor total repassado <-> blocoSaude;Regressão linear;2;0.02621491993930276;0.014995898381747114;0.001824099227826423;0.000211212596433445;0.009596109390258789
9;Valor total repassado <-> blocoSaude;XGBoost;2;0.07370730638504028;0.023924020591836605;0.0017363997409120201;0.00021771419620458007;0.15969324111938477
10;Valor total repassado <-> blocoSaude;Light GBM;2;0.04375602198374158;0.023972712037846938;0.0017930788555365665;0.00022874526641415938;0.17129254341125488
11;Valor total repassado <-> blocoSaude;MLP;2;-0.004760646820068359;0.004161168338698615;0.0018803191836923362;0.00019798694122328777;3.517.322.778.701.780
0;Valor total repassado <-> blocoSaudeResumido;Regressão linear;0;0.07960951963589465;0.010135426437169224;0.010265172869960147;0.001584123338548505;0.010350942611694336
1;Valor total repassado <-> blocoSaudeResumido;XGBoost;0;0.1415987491607666;0.015068534679661148;0.009574397653341293;0.0014785638169957926;0.1707596778869629
2;Valor total repassado <-> blocoSaudeResumido;Light GBM;0;0.11747741172449915;0.037640486609313545;0.00983105781532493;0.0014840310390807577;0.20235037803649902
3;Valor total repassado <-> blocoSaudeResumido;MLP;0;0.12797878980636596;0.022327928256168618;0.009716861322522164;0.001434755066139571;3.665.821.027.755.730
0;Valor total repassado <-> blocoSaudeResumido;Regressão linear;0;0.07960951963589465;0.010135426437169224;0.010265172869960147;0.001584123338548505;0.010350942611694336
1;Valor total repassado <-> blocoSaudeResumido;XGBoost;0;0.1415987491607666;0.015068534679661148;0.009574397653341293;0.0014785638169957926;0.1707596778869629
2;Valor total repassado <-> blocoSaudeResumido;Light GBM;0;0.11747741172449915;0.037640486609313545;0.00983105781532493;0.0014840310390807577;0.20235037803649902
3;Valor total repassado <-> blocoSaudeResumido;MLP;0;0.12797878980636596;0.022327928256168618;0.009716861322522164;0.001434755066139571;3.665.821.027.755.730
4;Valor total repassado <-> blocoSaudeResumido;Regressão linear;1;0.04176589821297962;0.010907573730820123;0.0007822604445057266;0.0003264403237548739;0.008807897567749023
5;Valor total repassado <-> blocoSaudeResumido;XGBoost;1;0.024304139614105224;0.11168426310989597;0.0007678185240365565;0.0002886041222855154;0.16300225257873535
6;Valor total repassado <-> blocoSaudeResumido;Light GBM;1;-0.015525071770326693;0.20634412300157584;0.0007788132430119573;0.0002738070582060815;0.22630953788757324
7;Valor total repassado <-> blocoSaudeResumido;MLP;1;0.04320617914199829;0.027523898825072786;0.0007766201219055801;0.00031999209668111543;4.178.439.164.161.680
0;Valor total repassado <-> blocoSaudeTodos;Regressão linear;0;0.1260260540962111;0.025367139981934055;0.010128951966879348;0.0014428939344962091;0.014389753341674805
1;Valor total repassado <-> blocoSaudeTodos;XGBoost;0;0.22885276079177858;0.05930042444534517;0.00889041731134057;0.0010702561486451892;0.21225690841674805
2;Valor total repassado <-> blocoSaudeTodos;Light GBM;0;0.29485574465059744;0.053110854009582556;0.008109028000775126;0.0008087664366346743;0.23306632041931152
3;Valor total repassado <-> blocoSaudeTodos;MLP;0;0.1873922348022461;0.04183035179645925;0.009391121100634336;0.0012028703014008173;33.075.297.594.070.400
0;Valor total repassado <-> blocoSaudeTodos;Regressão linear;0;0.1260260540962111;0.025367139981934055;0.010128951966879348;0.0014428939344962091;0.014389753341674805
1;Valor total repassado <-> blocoSaudeTodos;XGBoost;0;0.22885276079177858;0.05930042444534517;0.00889041731134057;0.0010702561486451892;0.21225690841674805
2;Valor total repassado <-> blocoSaudeTodos;Light GBM;0;0.29485574465059744;0.053110854009582556;0.008109028000775126;0.0008087664366346743;0.23306632041931152
3;Valor total repassado <-> blocoSaudeTodos;MLP;0;0.1873922348022461;0.04183035179645925;0.009391121100634336;0.0012028703014008173;33.075.297.594.070.400
4;Valor total repassado <-> blocoSaudeTodos;Regressão linear;1;0.08409599507754273;0.01364835481923265;0.0011483325075522853;0.0003782437885953676;0.01553201675415039
5;Valor total repassado <-> blocoSaudeTodos;XGBoost;1;0.15406731367111207;0.032554690948983105;0.0010538621514569967;0.00034127343204639585;0.2042841911315918
6;Valor total repassado <-> blocoSaudeTodos;Light GBM;1;0.2153969250912847;0.07204619802455138;0.0009573327366318325;0.00027448311336960175;0.2394874095916748
7;Valor total repassado <-> blocoSaudeTodos;MLP;1;0.06769134998321533;0.03314721118762056;0.001154995511751622;0.0003541751446877685;436.166.136.264.801
0;Valor total repassado <-> independenteTodos;Regressão linear;0;0.38740537350944887;0.026111462995741873;0.005800741738103835;0.0004991053731797004;0.02301478385925293
1;Valor total repassado <-> independenteTodos;XGBoost;0;0.6920441269874573;0.03990716765144536;0.0029001427348703144;0.00033471223347393726;0.32689452171325684
2;Valor total repassado <-> independenteTodos;Light GBM;0;0.7359948622969215;0.04361243019912011;0.002480923961933585;0.00033262500767761193;0.31613636016845703
3;Valor total repassado <-> independenteTodos;MLP;0;0.7113117337226867;0.0837406870690408;0.0026716090040281417;0.0005834556208585131;3.323.857.808.113.090
0;Valor total repassado <-> independenteTodos;Regressão linear;0;0.38740537350944887;0.026111462995741873;0.005800741738103835;0.0004991053731797004;0.02301478385925293
1;Valor total repassado <-> independenteTodos;XGBoost;0;0.6920441269874573;0.03990716765144536;0.0029001427348703144;0.00033471223347393726;0.32689452171325684
2;Valor total repassado <-> independenteTodos;Light GBM;0;0.7359948622969215;0.04361243019912011;0.002480923961933585;0.00033262500767761193;0.31613636016845703
3;Valor total repassado <-> independenteTodos;MLP;0;0.7113117337226867;0.0837406870690408;0.0026716090040281417;0.0005834556208585131;3.323.857.808.113.090
4;Valor total repassado <-> independenteTodos;Regressão linear;1;0.2825700046397971;0.016392012345793777;0.0022514541491118556;0.0007536622118255397;0.02458047866821289
5;Valor total repassado <-> independenteTodos;XGBoost;1;0.6214002966880798;0.04433883329904126;0.0011759399785660207;0.00038015478689362134;0.29988646507263184
6;Valor total repassado <-> independenteTodos;Light GBM;1;0.6605746164116368;0.04368702312530231;0.0010698244427914182;0.000384082598193079;0.32730722427368164
7;Valor total repassado <-> independenteTodos;MLP;1;0.5311901211738587;0.0809338164642701;0.0014716845937073231;0.0005227871583402948;4.116.685.628.890.990
0;Populacao beneficiaria <-> Idese;Regressão linear;0;0.08782150311272736;0.011169374015180538;0.008080082585846225;0.00038056593680472876;0.009977579116821289
1;Populacao beneficiaria <-> Idese;XGBoost;0;0.12461327314376831;0.01676989060686371;0.007754279393702745;0.0003868954974586871;0.14860272407531738
2;Populacao beneficiaria <-> Idese;Light GBM;0;0.1086731202376519;0.024242529534790863;0.007895821382499214;0.0004313132715406267;0.18573760986328125
3;Populacao beneficiaria <-> Idese;MLP;0;-0.001073741912841797;0.0009216172897201603;0.008865902200341225;0.0003607808115418998;4.263.079.380.989.070
0;Populacao beneficiaria <-> Idese;Regressão linear;0;0.08782150311272736;0.011169374015180538;0.008080082585846225;0.00038056593680472876;0.009977579116821289
1;Populacao beneficiaria <-> Idese;XGBoost;0;0.12461327314376831;0.01676989060686371;0.007754279393702745;0.0003868954974586871;0.14860272407531738
2;Populacao beneficiaria <-> Idese;Light GBM;0;0.1086731202376519;0.024242529534790863;0.007895821382499214;0.0004313132715406267;0.18573760986328125
3;Populacao beneficiaria <-> Idese;MLP;0;-0.001073741912841797;0.0009216172897201603;0.008865902200341225;0.0003607808115418998;4.263.079.380.989.070
4;Populacao beneficiaria <-> Idese;Regressão linear;1;-0.001169456301224292;0.001190525195216166;0.020803658180048326;0.000921304379010269;0.010333061218261719
5;Populacao beneficiaria <-> Idese;XGBoost;1;0.002946019172668457;0.012130074421482137;0.020716364681720733;0.0009077944711769483;0.15500640869140625
6;Populacao beneficiaria <-> Idese;Light GBM;1;-0.023653916311793456;0.015090676326044418;0.021266725665407733;0.0009017071664190032;0.180344820022583
7;Populacao beneficiaria <-> Idese;MLP;1;0.009019231796264649;0.015091147108095159;0.02058665417134762;0.0008332257978378438;3.389.515.972.137.450
0;Populacao beneficiaria <-> blocos;Regressão linear;0;0.04578739514990091;0.01452747469652748;0.023473187224596646;0.001059478804310415;0.009234189987182617
1;Populacao beneficiaria <-> blocos;XGBoost;0;0.11976691484451293;0.01295844650147069;0.021645843610167505;0.0008020583826468561;0.16897869110107422
2;Populacao beneficiaria <-> blocos;Light GBM;0;0.10426134676504628;0.023988657186739978;0.022030361316252835;0.001029813113642545;0.20513439178466797
3;Populacao beneficiaria <-> blocos;MLP;0;-0.0019085407257080078;0.0010742495504067922;0.0246363565325737;0.0007898056242634531;34.092.385.053.634.600
0;Populacao beneficiaria <-> blocos;Regressão linear;0;0.04578739514990091;0.01452747469652748;0.023473187224596646;0.001059478804310415;0.009234189987182617
1;Populacao beneficiaria <-> blocos;XGBoost;0;0.11976691484451293;0.01295844650147069;0.021645843610167505;0.0008020583826468561;0.16897869110107422
2;Populacao beneficiaria <-> blocos;Light GBM;0;0.10426134676504628;0.023988657186739978;0.022030361316252835;0.001029813113642545;0.20513439178466797
3;Populacao beneficiaria <-> blocos;MLP;0;-0.0019085407257080078;0.0010742495504067922;0.0246363565325737;0.0007898056242634531;34.092.385.053.634.600
4;Populacao beneficiaria <-> blocos;Regressão linear;1;0.11115419186555402;0.008175717166838233;0.009474566693741953;0.00030319505353977925;0.011545658111572266
5;Populacao beneficiaria <-> blocos;XGBoost;1;0.16484422683715821;0.008307572698145603;0.008902463689446449;0.00029311681998430117;0.1798994541168213
6;Populacao beneficiaria <-> blocos;Light GBM;1;0.14361478710863412;0.02051843577807379;0.009122642623888646;0.00013263377637462434;0.21281790733337402
7;Populacao beneficiaria <-> blocos;MLP;1;0.16303801536560059;0.010321598983737865;0.008920627832412719;0.00026615579292427823;4.169.167.184.829.710
0;Populacao beneficiaria <-> blocoEducacao;Regressão linear;0;0.010137863194797614;0.004211994710693882;0.00976513409519508;0.00047025418544536086;0.012699604034423828
1;Populacao beneficiaria <-> blocoEducacao;XGBoost;0;0.0440335750579834;0.008802552193011735;0.009429549053311347;0.0004353911606274836;0.16968679428100586
2;Populacao beneficiaria <-> blocoEducacao;Light GBM;0;0.02722869365348508;0.0073832479954916526;0.009597825953789885;0.0004909815150556297;0.19162511825561523
3;Populacao beneficiaria <-> blocoEducacao;MLP;0;-0.004693961143493653;0.0034945786900799874;0.00991230197250843;0.000494709579275589;4.372.478.723.526.000
0;Populacao beneficiaria <-> blocoEducacao;Regressão linear;0;0.010137863194797614;0.004211994710693882;0.00976513409519508;0.00047025418544536086;0.012699604034423828
1;Populacao beneficiaria <-> blocoEducacao;XGBoost;0;0.0440335750579834;0.008802552193011735;0.009429549053311347;0.0004353911606274836;0.16968679428100586
