id;Combinacao;Modelo;Grupo;R2 medio;Desvio R2;MSE medio;Desvio MSE;Tempo
9;Valor total repassado <-> blocoEducacao;XGBoost;2;-0.008994519710540771;0.010363519542881791;0.0010695339180529118;6,50E+10;0.1391913890838623
10;Valor total repassado <-> blocoEducacao;Light GBM;2;-0.04329862202985848;0.015192651192597988;0.0011065909810166674;7,91E+09;0.16382312774658203
11;Valor total repassado <-> blocoEducacao;MLP;2;-0.005542540550231933;0.0029157659349233235;0.0010665799607522785;7,50E+10;285.170.738.697.052
0;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;0;0.3171175936478534;0.14091189471113735;0.008703933363203197;0.0030016476717372484;0.010122299194335938
1;Valor total repassado <-> blocoEducacaoResumido;XGBoost;0;0.5576416611671448;0.031878099868317494;0.005944715091027319;0.002302417802694705;0.1596367359161377
2;Valor total repassado <-> blocoEducacaoResumido;Light GBM;0;0.540865868139684;0.07544088275236659;0.006010682643337871;0.002248504218855487;0.19030070304870605
3;Valor total repassado <-> blocoEducacaoResumido;MLP;0;-0.036745643615722655;0.05907826941745455;0.014003059454262256;0.00550775937134849;18.270.381.450.653.000
0;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;0;0.3171175936478534;0.14091189471113735;0.008703933363203197;0.0030016476717372484;0.010122299194335938
1;Valor total repassado <-> blocoEducacaoResumido;XGBoost;0;0.5576416611671448;0.031878099868317494;0.005944715091027319;0.002302417802694705;0.1596367359161377
2;Valor total repassado <-> blocoEducacaoResumido;Light GBM;0;0.540865868139684;0.07544088275236659;0.006010682643337871;0.002248504218855487;0.19030070304870605
3;Valor total repassado <-> blocoEducacaoResumido;MLP;0;-0.036745643615722655;0.05907826941745455;0.014003059454262256;0.00550775937134849;18.270.381.450.653.000
4;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;1;0.24139131581590542;0.029705612992182943;0.0035893286388890312;0.00029414033864439863;0.009965896606445312
5;Valor total repassado <-> blocoEducacaoResumido;XGBoost;1;0.48707892894744875;0.0550852860620456;0.002410678518936038;0.00015950797866349123;0.20386004447937012
6;Valor total repassado <-> blocoEducacaoResumido;Light GBM;1;0.47720778078920034;0.04829353581588303;0.0024602463907715767;0.00013365373399977273;0.24524545669555664
7;Valor total repassado <-> blocoEducacaoResumido;MLP;1;0.4046006083488464;0.05685233765076292;0.0028066268656402825;0.0002502710650300361;5.154.055.953.025.810
0;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;0;0.3171175936478534;0.14091189471113735;0.008703933363203197;0.0030016476717372484;0.010122299194335938
1;Valor total repassado <-> blocoEducacaoResumido;XGBoost;0;0.5576416611671448;0.031878099868317494;0.005944715091027319;0.002302417802694705;0.1596367359161377
2;Valor total repassado <-> blocoEducacaoResumido;Light GBM;0;0.540865868139684;0.07544088275236659;0.006010682643337871;0.002248504218855487;0.19030070304870605
3;Valor total repassado <-> blocoEducacaoResumido;MLP;0;-0.036745643615722655;0.05907826941745455;0.014003059454262256;0.00550775937134849;18.270.381.450.653.000
4;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;1;0.24139131581590542;0.029705612992182943;0.0035893286388890312;0.00029414033864439863;0.009965896606445312
5;Valor total repassado <-> blocoEducacaoResumido;XGBoost;1;0.48707892894744875;0.0550852860620456;0.002410678518936038;0.00015950797866349123;0.20386004447937012
6;Valor total repassado <-> blocoEducacaoResumido;Light GBM;1;0.47720778078920034;0.04829353581588303;0.0024602463907715767;0.00013365373399977273;0.24524545669555664
7;Valor total repassado <-> blocoEducacaoResumido;MLP;1;0.4046006083488464;0.05685233765076292;0.0028066268656402825;0.0002502710650300361;5.154.055.953.025.810
8;Valor total repassado <-> blocoEducacaoResumido;Regressão linear;2;0.26947244637872203;0.05212749479098501;0.0025426886897922255;0.0008588621835657461;0.009932994842529297
9;Valor total repassado <-> blocoEducacaoResumido;XGBoost;2;0.6064528822898865;0.10983795503636126;0.0012791844666935504;0.0003775259462407821;0.16158461570739746
10;Valor total repassado <-> blocoEducacaoResumido;Light GBM;2;0.5491435989625282;0.06137062646640713;0.0015414284203919438;0.0005099491774934814;0.18656706809997559
11;Valor total repassado <-> blocoEducacaoResumido;MLP;2;-0.009293842315673827;0.006744148201580941;0.0035575331188738347;0.0013381570372464169;17.591.044.664.382.900
0;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;0;0.3650882274347165;0.04282020764641094;0.008995980989639451;0.001774631468133358;0.011708259582519531
1;Valor total repassado <-> blocoEducacaoTodos;XGBoost;0;0.6180381536483764;0.09034539939101457;0.005533848004415631;0.0019732745307269564;0.1787278652191162
2;Valor total repassado <-> blocoEducacaoTodos;Light GBM;0;0.6357884662331894;0.0780077406137343;0.005157600226788043;0.0013519218422142433;0.19041872024536133
3;Valor total repassado <-> blocoEducacaoTodos;MLP;0;0.5207651853561401;0.05554405640668199;0.0066970476880669596;0.000941920242359389;18.508.405.208.587.600
0;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;0;0.3650882274347165;0.04282020764641094;0.008995980989639451;0.001774631468133358;0.011708259582519531
1;Valor total repassado <-> blocoEducacaoTodos;XGBoost;0;0.6180381536483764;0.09034539939101457;0.005533848004415631;0.0019732745307269564;0.1787278652191162
2;Valor total repassado <-> blocoEducacaoTodos;Light GBM;0;0.6357884662331894;0.0780077406137343;0.005157600226788043;0.0013519218422142433;0.19041872024536133
3;Valor total repassado <-> blocoEducacaoTodos;MLP;0;0.5207651853561401;0.05554405640668199;0.0066970476880669596;0.000941920242359389;18.508.405.208.587.600
4;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;1;0.2373792389344076;0.038802520052403984;0.0032378501420675778;0.0002548083284927706;0.01254725456237793
5;Valor total repassado <-> blocoEducacaoTodos;XGBoost;1;0.4977023363113403;0.08094022095816092;0.0021049370057880878;6,39E+10;0.20356106758117676
6;Valor total repassado <-> blocoEducacaoTodos;Light GBM;1;0.508315151108807;0.0784158577541881;0.0020611382440732058;6,72E+10;0.22585368156433105
7;Valor total repassado <-> blocoEducacaoTodos;MLP;1;-0.0034746408462524416;0.0020896664792971987;0.004284896422177553;0.0005084352659132068;4.820.689.249.038.690
0;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;0;0.3650882274347165;0.04282020764641094;0.008995980989639451;0.001774631468133358;0.011708259582519531
1;Valor total repassado <-> blocoEducacaoTodos;XGBoost;0;0.6180381536483764;0.09034539939101457;0.005533848004415631;0.0019732745307269564;0.1787278652191162
2;Valor total repassado <-> blocoEducacaoTodos;Light GBM;0;0.6357884662331894;0.0780077406137343;0.005157600226788043;0.0013519218422142433;0.19041872024536133
3;Valor total repassado <-> blocoEducacaoTodos;MLP;0;0.5207651853561401;0.05554405640668199;0.0066970476880669596;0.000941920242359389;18.508.405.208.587.600
4;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;1;0.2373792389344076;0.038802520052403984;0.0032378501420675778;0.0002548083284927706;0.01254725456237793
5;Valor total repassado <-> blocoEducacaoTodos;XGBoost;1;0.4977023363113403;0.08094022095816092;0.0021049370057880878;6,39E+10;0.20356106758117676
6;Valor total repassado <-> blocoEducacaoTodos;Light GBM;1;0.508315151108807;0.0784158577541881;0.0020611382440732058;6,72E+10;0.22585368156433105
7;Valor total repassado <-> blocoEducacaoTodos;MLP;1;-0.0034746408462524416;0.0020896664792971987;0.004284896422177553;0.0005084352659132068;4.820.689.249.038.690
8;Valor total repassado <-> blocoEducacaoTodos;Regressão linear;2;0.28585856686641326;0.03969151607995712;0.002443756955401825;0.0005654840260210281;0.008801937103271484
9;Valor total repassado <-> blocoEducacaoTodos;XGBoost;2;0.581471049785614;0.07564432476074422;0.001413157838396728;0.000306321137424134;0.17166900634765625
10;Valor total repassado <-> blocoEducacaoTodos;Light GBM;2;0.5832152439717375;0.06297526731856999;0.0014152434863241852;0.0003258928565143025;0.18958830833435059
11;Valor total repassado <-> blocoEducacaoTodos;MLP;2;-0.0024805307388305665;0.0034848832968654166;0.003439564537256956;0.0008361796345247759;18.834.967.374.801.600
0;Valor total repassado <-> blocoRenda;Regressão linear;0;0.04375604204587182;0.04344412957004726;0.02686119273828418;0.003796972347780263;0.010351896286010742
1;Valor total repassado <-> blocoRenda;XGBoost;0;0.04293355941772461;0.26841465824589544;0.02614942230284214;0.004410517934210326;0.13203167915344238
2;Valor total repassado <-> blocoRenda;Light GBM;0;0.03938492916252119;0.0714026386789059;0.02691536344499168;0.003668089060741751;0.06994986534118652
3;Valor total repassado <-> blocoRenda;MLP;0;-0.0069670438766479496;0.006913715215319725;0.028353342786431313;0.004235380676472746;13.258.467.674.255.300
0;Valor total repassado <-> blocoRenda;Regressão linear;0;0.04375604204587182;0.04344412957004726;0.02686119273828418;0.003796972347780263;0.010351896286010742
1;Valor total repassado <-> blocoRenda;XGBoost;0;0.04293355941772461;0.26841465824589544;0.02614942230284214;0.004410517934210326;0.13203167915344238
2;Valor total repassado <-> blocoRenda;Light GBM;0;0.03938492916252119;0.0714026386789059;0.02691536344499168;0.003668089060741751;0.06994986534118652
3;Valor total repassado <-> blocoRenda;MLP;0;-0.0069670438766479496;0.006913715215319725;0.028353342786431313;0.004235380676472746;13.258.467.674.255.300
4;Valor total repassado <-> blocoRenda;Regressão linear;1;-0.0015050080567289292;0.0022918548094579944;0.001068466198110194;9,80E+10;0.008278369903564453
5;Valor total repassado <-> blocoRenda;XGBoost;1;0.005990362167358399;0.012774996567146563;0.0010598603403195739;9,13E+10;0.13747668266296387
6;Valor total repassado <-> blocoRenda;Light GBM;1;-0.031873380622359136;0.012508575065683312;0.0010999379818802113;9,14E+10;0.16608953475952148
7;Valor total repassado <-> blocoRenda;MLP;1;-0.004383015632629395;0.0026415102884875807;0.0010716193704865874;9,92E+10;3.698.566.794.395.440
0;Valor total repassado <-> blocoRenda;Regressão linear;0;0.04375604204587182;0.04344412957004726;0.02686119273828418;0.003796972347780263;0.010351896286010742
1;Valor total repassado <-> blocoRenda;XGBoost;0;0.04293355941772461;0.26841465824589544;0.02614942230284214;0.004410517934210326;0.13203167915344238
2;Valor total repassado <-> blocoRenda;Light GBM;0;0.03938492916252119;0.0714026386789059;0.02691536344499168;0.003668089060741751;0.06994986534118652
3;Valor total repassado <-> blocoRenda;MLP;0;-0.0069670438766479496;0.006913715215319725;0.028353342786431313;0.004235380676472746;13.258.467.674.255.300
4;Valor total repassado <-> blocoRenda;Regressão linear;1;-0.0015050080567289292;0.0022918548094579944;0.001068466198110194;9,80E+10;0.008278369903564453
5;Valor total repassado <-> blocoRenda;XGBoost;1;0.005990362167358399;0.012774996567146563;0.0010598603403195739;9,13E+10;0.13747668266296387
6;Valor total repassado <-> blocoRenda;Light GBM;1;-0.031873380622359136;0.012508575065683312;0.0010999379818802113;9,14E+10;0.16608953475952148
7;Valor total repassado <-> blocoRenda;MLP;1;-0.004383015632629395;0.0026415102884875807;0.0010716193704865874;9,92E+10;3.698.566.794.395.440
8;Valor total repassado <-> blocoRenda;Regressão linear;2;0.012236062073851106;0.005461738628501893;0.0008614427400636899;2,33E+10;0.00818490982055664
9;Valor total repassado <-> blocoRenda;XGBoost;2;0.00874485969543457;0.00786862605128794;0.0008646290050819516;2,86E+11;0.13649559020996094
10;Valor total repassado <-> blocoRenda;Light GBM;2;-0.014096314951566135;0.013127280031512395;0.0008847287095554993;3,53E+11;0.17238068580627441
11;Valor total repassado <-> blocoRenda;MLP;2;0.007117044925689697;0.008011729391799116;0.0008658233564347029;2,07E+11;3.816.151.022.911.070
0;Valor total repassado <-> blocoRendaTodos;Regressão linear;0;-0.043172574602401446;0.08304855720896213;0.02814301542948725;0.004322652734847908;0.009954690933227539
1;Valor total repassado <-> blocoRendaTodos;XGBoost;0;0.3799785852432251;0.08610302050616359;0.017148317769169807;0.005102964078516724;0.1538994312286377
2;Valor total repassado <-> blocoRendaTodos;Light GBM;0;0.2461569974880581;0.0385529875982926;0.020656808101976093;0.004428510769042472;0.0732877254486084
3;Valor total repassado <-> blocoRendaTodos;MLP;0;-0.24037544727325438;0.35956229434744147;0.03231815993785858;0.0040515341594993095;128.866.605.758.667
0;Valor total repassado <-> blocoRendaTodos;Regressão linear;0;-0.043172574602401446;0.08304855720896213;0.02814301542948725;0.004322652734847908;0.009954690933227539
1;Valor total repassado <-> blocoRendaTodos;XGBoost;0;0.3799785852432251;0.08610302050616359;0.017148317769169807;0.005102964078516724;0.1538994312286377
2;Valor total repassado <-> blocoRendaTodos;Light GBM;0;0.2461569974880581;0.0385529875982926;0.020656808101976093;0.004428510769042472;0.0732877254486084
3;Valor total repassado <-> blocoRendaTodos;MLP;0;-0.24037544727325438;0.35956229434744147;0.03231815993785858;0.0040515341594993095;128.866.605.758.667
4;Valor total repassado <-> blocoRendaTodos;Regressão linear;1;0.009195972510549733;0.001928069204414265;0.0014850878997213096;0.0001486486357902708;0.010033607482910156
5;Valor total repassado <-> blocoRendaTodos;XGBoost;1;0.050785398483276366;0.015136688522384138;0.001422466221265495;0.00014153816690465608;0.1585991382598877
6;Valor total repassado <-> blocoRendaTodos;Light GBM;1;0.04046468730689388;0.01886054006889883;0.0014369406436695775;0.000132423805533147;0.19549965858459473
7;Valor total repassado <-> blocoRendaTodos;MLP;1;-0.005505108833312988;0.003621039980281678;0.0015066217863932251;0.00014527061598880803;6.527.867.341.041.560
0;Valor total repassado <-> blocoSaude;Regressão linear;0;-0.024291885925667465;0.014247986731125937;0.028285818459362528;0.006985312160057438;0.008035659790039062
1;Valor total repassado <-> blocoSaude;XGBoost;0;-0.1565566062927246;0.1483444711965113;0.031353171542286874;0.0072020107621784315;0.14270830154418945
2;Valor total repassado <-> blocoSaude;Light GBM;0;-0.1094362620379417;0.13938046993967793;0.029849678031725484;0.00554541754966406;0.07085013389587402
3;Valor total repassado <-> blocoSaude;MLP;0;-0.08763892650604248;0.13916713418834595;0.02923830524086952;0.005316627844169746;12.418.235.540.390.000
0;Valor total repassado <-> blocoSaude;Regressão linear;0;-0.024291885925667465;0.014247986731125937;0.028285818459362528;0.006985312160057438;0.008035659790039062
1;Valor total repassado <-> blocoSaude;XGBoost;0;-0.1565566062927246;0.1483444711965113;0.031353171542286874;0.0072020107621784315;0.14270830154418945
2;Valor total repassado <-> blocoSaude;Light GBM;0;-0.1094362620379417;0.13938046993967793;0.029849678031725484;0.00554541754966406;0.07085013389587402
3;Valor total repassado <-> blocoSaude;MLP;0;-0.08763892650604248;0.13916713418834595;0.02923830524086952;0.005316627844169746;12.418.235.540.390.000
4;Valor total repassado <-> blocoSaude;Regressão linear;1;0.16328869182417427;0.01891796421927163;0.0010508255060407163;8,35E+10;0.008926868438720703
5;Valor total repassado <-> blocoSaude;XGBoost;1;0.1714357018470764;0.021037562326897283;0.0010404993314296006;8,25E+09;0.1645064353942871
6;Valor total repassado <-> blocoSaude;Light GBM;1;0.16269148863911304;0.024029613496421968;0.001051702028988168;8,69E+10;0.19294953346252441
7;Valor total repassado <-> blocoSaude;MLP;1;-0.005973553657531739;0.005376345645769279;0.0012623918242752551;8,41E+10;6.530.880.951.881.400
0;Valor total repassado <-> blocoSaudeResumido;Regressão linear;0;0.04033933428419696;0.015589086099894456;0.02518488676685073;0.007198520998531711;0.010859966278076172
1;Valor total repassado <-> blocoSaudeResumido;XGBoost;0;0.20540567636489868;0.057793818878561554;0.020580679923295975;0.005040199745727358;0.15608572959899902
2;Valor total repassado <-> blocoSaudeResumido;Light GBM;0;0.15510728187351355;0.07294985371791213;0.021744103133544697;0.0048264099505211005;0.17756080627441406
3;Valor total repassado <-> blocoSaudeResumido;MLP;0;0.07762635946273803;0.016511770701885326;0.024215229228138922;0.006960739659763622;1.701.009.202.003.470
0;Valor total repassado <-> blocoSaudeResumido;Regressão linear;0;0.04033933428419696;0.015589086099894456;0.02518488676685073;0.007198520998531711;0.010859966278076172
1;Valor total repassado <-> blocoSaudeResumido;XGBoost;0;0.20540567636489868;0.057793818878561554;0.020580679923295975;0.005040199745727358;0.15608572959899902
2;Valor total repassado <-> blocoSaudeResumido;Light GBM;0;0.15510728187351355;0.07294985371791213;0.021744103133544697;0.0048264099505211005;0.17756080627441406
3;Valor total repassado <-> blocoSaudeResumido;MLP;0;0.07762635946273803;0.016511770701885326;0.024215229228138922;0.006960739659763622;1.701.009.202.003.470
4;Valor total repassado <-> blocoSaudeResumido;Regressão linear;1;0.04176589821297962;0.010907573730820123;0.0007822604445057266;0.0003264403237548739;0.008934974670410156
5;Valor total repassado <-> blocoSaudeResumido;XGBoost;1;0.024304139614105224;0.11168426310989597;0.0007678185240365565;0.0002886041222855154;0.16364431381225586
6;Valor total repassado <-> blocoSaudeResumido;Light GBM;1;-0.015525071770326693;0.20634412300157584;0.0007788132430119573;0.0002738070582060815;0.22066164016723633
7;Valor total repassado <-> blocoSaudeResumido;MLP;1;-0.0007682323455810546;0.0006921859064843226;0.0008189392799977213;0.000345865111493111;4.000.506.567.955.010
0;Valor total repassado <-> blocoSaudeResumido;Regressão linear;0;0.04033933428419696;0.015589086099894456;0.02518488676685073;0.007198520998531711;0.010859966278076172
1;Valor total repassado <-> blocoSaudeResumido;XGBoost;0;0.20540567636489868;0.057793818878561554;0.020580679923295975;0.005040199745727358;0.15608572959899902
2;Valor total repassado <-> blocoSaudeResumido;Light GBM;0;0.15510728187351355;0.07294985371791213;0.021744103133544697;0.0048264099505211005;0.17756080627441406
3;Valor total repassado <-> blocoSaudeResumido;MLP;0;0.07762635946273803;0.016511770701885326;0.024215229228138922;0.006960739659763622;1.701.009.202.003.470
4;Valor total repassado <-> blocoSaudeResumido;Regressão linear;1;0.04176589821297962;0.010907573730820123;0.0007822604445057266;0.0003264403237548739;0.008934974670410156
5;Valor total repassado <-> blocoSaudeResumido;XGBoost;1;0.024304139614105224;0.11168426310989597;0.0007678185240365565;0.0002886041222855154;0.16364431381225586
6;Valor total repassado <-> blocoSaudeResumido;Light GBM;1;-0.015525071770326693;0.20634412300157584;0.0007788132430119573;0.0002738070582060815;0.22066164016723633
7;Valor total repassado <-> blocoSaudeResumido;MLP;1;-0.0007682323455810546;0.0006921859064843226;0.0008189392799977213;0.000345865111493111;4.000.506.567.955.010
8;Valor total repassado <-> blocoSaudeResumido;Regressão linear;2;0.01937881819660392;0.005704713733388251;0.002512234532599881;0.0004695941118930103;0.00917673110961914
9;Valor total repassado <-> blocoSaudeResumido;XGBoost;2;0.057350325584411624;0.032716877025829406;0.0024064108729362488;0.0004141332574590159;0.14893770217895508
10;Valor total repassado <-> blocoSaudeResumido;Light GBM;2;0.027057999220244898;0.03889206246387345;0.0024766183576401283;0.0003804071547918779;0.20157098770141602
11;Valor total repassado <-> blocoSaudeResumido;MLP;2;0.04423257112503052;0.014832274419444937;0.0024461781606078146;0.0004498065966362715;27.511.667.728.424.000
0;Valor total repassado <-> blocoSaudeTodos;Regressão linear;0;0.21121710501051316;0.04844522052899016;0.011867037560141236;0.002687461462966549;0.010476112365722656
1;Valor total repassado <-> blocoSaudeTodos;XGBoost;0;0.35298473834991456;0.07745070785482949;0.00960424542427063;0.0016942663961570345;0.17947816848754883
2;Valor total repassado <-> blocoSaudeTodos;Light GBM;0;0.405140562758199;0.0849293103856117;0.008730492342135656;0.0012237306619084986;0.19649672508239746
3;Valor total repassado <-> blocoSaudeTodos;MLP;0;0.28153830766677856;0.06952461926745666;0.010640856809914112;0.001656512974961991;17.839.669.466.018.600
0;Valor total repassado <-> blocoSaudeTodos;Regressão linear;0;0.21121710501051316;0.04844522052899016;0.011867037560141236;0.002687461462966549;0.010476112365722656
1;Valor total repassado <-> blocoSaudeTodos;XGBoost;0;0.35298473834991456;0.07745070785482949;0.00960424542427063;0.0016942663961570345;0.17947816848754883
2;Valor total repassado <-> blocoSaudeTodos;Light GBM;0;0.405140562758199;0.0849293103856117;0.008730492342135656;0.0012237306619084986;0.19649672508239746
3;Valor total repassado <-> blocoSaudeTodos;MLP;0;0.28153830766677856;0.06952461926745666;0.010640856809914112;0.001656512974961991;17.839.669.466.018.600
4;Valor total repassado <-> blocoSaudeTodos;Regressão linear;1;0.08409599507754273;0.01364835481923265;0.0011483325075522853;0.0003782437885953676;0.012055635452270508
5;Valor total repassado <-> blocoSaudeTodos;XGBoost;1;0.15406731367111207;0.032554690948983105;0.0010538621514569967;0.00034127343204639585;0.23387765884399414
6;Valor total repassado <-> blocoSaudeTodos;Light GBM;1;0.2153969250912847;0.07204619802455138;0.0009573327366318325;0.00027448311336960175;0.2416694164276123
7;Valor total repassado <-> blocoSaudeTodos;MLP;1;-0.008366823196411133;0.01087943378877546;0.0012572988751344382;0.00039773735854852865;4.267.008.304.595.940
0;Valor total repassado <-> blocoSaudeTodos;Regressão linear;0;0.21121710501051316;0.04844522052899016;0.011867037560141236;0.002687461462966549;0.010476112365722656
1;Valor total repassado <-> blocoSaudeTodos;XGBoost;0;0.35298473834991456;0.07745070785482949;0.00960424542427063;0.0016942663961570345;0.17947816848754883
2;Valor total repassado <-> blocoSaudeTodos;Light GBM;0;0.405140562758199;0.0849293103856117;0.008730492342135656;0.0012237306619084986;0.19649672508239746
3;Valor total repassado <-> blocoSaudeTodos;MLP;0;0.28153830766677856;0.06952461926745666;0.010640856809914112;0.001656512974961991;17.839.669.466.018.600
4;Valor total repassado <-> blocoSaudeTodos;Regressão linear;1;0.08409599507754273;0.01364835481923265;0.0011483325075522853;0.0003782437885953676;0.012055635452270508
5;Valor total repassado <-> blocoSaudeTodos;XGBoost;1;0.15406731367111207;0.032554690948983105;0.0010538621514569967;0.00034127343204639585;0.23387765884399414
6;Valor total repassado <-> blocoSaudeTodos;Light GBM;1;0.2153969250912847;0.07204619802455138;0.0009573327366318325;0.00027448311336960175;0.2416694164276123
7;Valor total repassado <-> blocoSaudeTodos;MLP;1;-0.008366823196411133;0.01087943378877546;0.0012572988751344382;0.00039773735854852865;4.267.008.304.595.940
8;Valor total repassado <-> blocoSaudeTodos;Regressão linear;2;0.08137932478970263;0.02434194766067285;0.00882047304745051;0.0019025590841537736;0.013851404190063477
9;Valor total repassado <-> blocoSaudeTodos;XGBoost;2;0.17043334245681763;0.04534797388134074;0.007987209688872099;0.0018496254800789119;0.2011728286743164
10;Valor total repassado <-> blocoSaudeTodos;Light GBM;2;0.18379549368560003;0.11341414897674473;0.007815876636950839;0.0018127229759842811;0.23433756828308105
11;Valor total repassado <-> blocoSaudeTodos;MLP;2;0.09926537275314332;0.07250633942204873;0.008673563040792942;0.0020029523049547786;2.430.304.455.757.140
0;Valor total repassado <-> independenteTodos;Regressão linear;0;0.3856582640539763;0.026255945946603756;0.006585173352339252;0.001277744194254102;0.020812034606933594
1;Valor total repassado <-> independenteTodos;XGBoost;0;0.64889554977417;0.03873109521170171;0.003719821386039257;0.0006151697013626829;0.3002948760986328
2;Valor total repassado <-> independenteTodos;Light GBM;0;0.7012641920512849;0.01289436330472717;0.0032173399381868048;0.0006871655674729913;0.2987236976623535
3;Valor total repassado <-> independenteTodos;MLP;0;0.6302809238433837;0.04619052306815928;0.004024022025987506;0.0011377178920391798;24.635.732.173.919.600
0;Valor total repassado <-> independenteTodos;Regressão linear;0;0.3856582640539763;0.026255945946603756;0.006585173352339252;0.001277744194254102;0.020812034606933594
1;Valor total repassado <-> independenteTodos;XGBoost;0;0.64889554977417;0.03873109521170171;0.003719821386039257;0.0006151697013626829;0.3002948760986328
2;Valor total repassado <-> independenteTodos;Light GBM;0;0.7012641920512849;0.01289436330472717;0.0032173399381868048;0.0006871655674729913;0.2987236976623535
3;Valor total repassado <-> independenteTodos;MLP;0;0.6302809238433837;0.04619052306815928;0.004024022025987506;0.0011377178920391798;24.635.732.173.919.600
4;Valor total repassado <-> independenteTodos;Regressão linear;1;0.2825700046397971;0.016392012345793777;0.0022514541491118556;0.0007536622118255397;0.02513599395751953
5;Valor total repassado <-> independenteTodos;XGBoost;1;0.6214002966880798;0.04433883329904126;0.0011759399785660207;0.00038015478689362134;0.29227495193481445
6;Valor total repassado <-> independenteTodos;Light GBM;1;0.6605746164116368;0.04368702312530231;0.0010698244427914182;0.000384082598193079;0.32275986671447754
7;Valor total repassado <-> independenteTodos;MLP;1;0.4748797655105591;0.13540395938274463;0.001595642452593893;0.0005019052626084047;439.127.037.525.177
0;Valor total repassado <-> independenteTodos;Regressão linear;0;0.3856582640539763;0.026255945946603756;0.006585173352339252;0.001277744194254102;0.020812034606933594
1;Valor total repassado <-> independenteTodos;XGBoost;0;0.64889554977417;0.03873109521170171;0.003719821386039257;0.0006151697013626829;0.3002948760986328
2;Valor total repassado <-> independenteTodos;Light GBM;0;0.7012641920512849;0.01289436330472717;0.0032173399381868048;0.0006871655674729913;0.2987236976623535
3;Valor total repassado <-> independenteTodos;MLP;0;0.6302809238433837;0.04619052306815928;0.004024022025987506;0.0011377178920391798;24.635.732.173.919.600
4;Valor total repassado <-> independenteTodos;Regressão linear;1;0.2825700046397971;0.016392012345793777;0.0022514541491118556;0.0007536622118255397;0.02513599395751953
5;Valor total repassado <-> independenteTodos;XGBoost;1;0.6214002966880798;0.04433883329904126;0.0011759399785660207;0.00038015478689362134;0.29227495193481445
6;Valor total repassado <-> independenteTodos;Light GBM;1;0.6605746164116368;0.04368702312530231;0.0010698244427914182;0.000384082598193079;0.32275986671447754
7;Valor total repassado <-> independenteTodos;MLP;1;0.4748797655105591;0.13540395938274463;0.001595642452593893;0.0005019052626084047;439.127.037.525.177
8;Valor total repassado <-> independenteTodos;Regressão linear;2;0.41571936255000513;0.07710306952606659;0.00426371691112721;0.0015411866187720594;0.01607990264892578
9;Valor total repassado <-> independenteTodos;XGBoost;2;0.7610886812210083;0.09940975418376036;0.001812662836164236;0.0011856732480774808;0.2689082622528076
10;Valor total repassado <-> independenteTodos;Light GBM;2;0.7146336696714608;0.09374322803775915;0.0021870299257134903;0.0012696854627969388;0.2664766311645508
11;Valor total repassado <-> independenteTodos;MLP;2;0.669104027748108;0.15365522681070173;0.002633580402471125;0.0020671703160527067;17.854.807.376.861.500
0;Populacao beneficiaria <-> Idese;Regressão linear;0;0.23223678656298627;0.021386009907934992;0.004660441033946269;0.0001735829706516794;0.009528636932373047
1;Populacao beneficiaria <-> Idese;XGBoost;0;0.23411084413528443;0.024074512207685667;0.004649417474865913;0.00019225814036685258;0.14410185813903809
2;Populacao beneficiaria <-> Idese;Light GBM;0;0.21395803349100548;0.022255497729947053;0.004771588559963545;0.00018051252861347344;0.1774895191192627
3;Populacao beneficiaria <-> Idese;MLP;0;0.1410917282104492;0.04441129952155166;0.005213064793497324;0.00028129718397960327;2.684.523.892.402.640
0;Populacao beneficiaria <-> Idese;Regressão linear;0;0.23223678656298627;0.021386009907934992;0.004660441033946269;0.0001735829706516794;0.009528636932373047
1;Populacao beneficiaria <-> Idese;XGBoost;0;0.23411084413528443;0.024074512207685667;0.004649417474865913;0.00019225814036685258;0.14410185813903809
2;Populacao beneficiaria <-> Idese;Light GBM;0;0.21395803349100548;0.022255497729947053;0.004771588559963545;0.00018051252861347344;0.1774895191192627
3;Populacao beneficiaria <-> Idese;MLP;0;0.1410917282104492;0.04441129952155166;0.005213064793497324;0.00028129718397960327;2.684.523.892.402.640
4;Populacao beneficiaria <-> Idese;Regressão linear;1;-0.001169456301224292;0.001190525195216166;0.020803658180048326;0.000921304379010269;0.008466482162475586
5;Populacao beneficiaria <-> Idese;XGBoost;1;0.002946019172668457;0.012130074421482137;0.020716364681720733;0.0009077944711769483;0.1583559513092041
6;Populacao beneficiaria <-> Idese;Light GBM;1;-0.023653916311793456;0.015090676326044418;0.021266725665407733;0.0009017071664190032;0.17356443405151367
7;Populacao beneficiaria <-> Idese;MLP;1;-0.0005393028259277344;0.00037021442425839247;0.020790330693125726;0.0009156448223246239;34.298.027.753.829.900
